3209;paper_bag;Location(2803, 145948);163600
3341;paper_bag;Location(2803, 145948);164800
3050;paper_bag;Location(2803, 145948);168000
3470;paper_bag;Location(2803, 145948);149800
2757;paper_bag;Location(2803, 145948);164800
3777;paper_bag;Location(2803, 145948);167400
1520;paper_bag;Location(2803, 145948);153800
2673;paper_bag;Location(2803, 145948);160000
1876;paper_bag;Location(2803, 145948);162600
1249;paper_bag;Location(2803, 145948);144000
2365;paper_bag;Location(2803, 145948);158600
3945;paper_bag;Location(2803, 145948);162600
4793;paper_bag;Location(2803, 145948);146000
3406;paper_bag;Location(2803, 145948);138200
1874;paper_bag;Location(2803, 145948);153400
4275;paper_bag;Location(2803, 145948);154000
4555;paper_bag;Location(2803, 145948);141400
2471;paper_bag;Location(2803, 145948);149000
3178;paper_bag;Location(2803, 145948);149000
4419;paper_bag;Location(2803, 145948);140800
3314;paper_bag;Location(2803, 145948);146800
3415;paper_bag;Location(2803, 145948);145600
411;paper_bag;Location(2803, 145948);126000
2220;paper_bag;Location(2803, 145948);143000
1484;paper_bag;Location(2803, 145948);126000
297;paper_bag;Location(2803, 145948);142800
4115;paper_bag;Location(2803, 145948);144000
2859;paper_bag;Location(2803, 145948);118000
2010;paper_bag;Location(2803, 145948);138800
3575;paper_bag;Location(2803, 145948);115800
1226;paper_bag;Location(2803, 145948);135600
2090;paper_bag;Location(2803, 145948);134400
2905;paper_bag;Location(2803, 145948);112200
3081;paper_bag;Location(2803, 145948);129800
3741;paper_bag;Location(2803, 145948);110800
2207;paper_bag;Location(2803, 145948);133000
1218;paper_bag;Location(2803, 145948);104200
1261;paper_bag;Location(2803, 145948);110800
4322;paper_bag;Location(2803, 145948);105200
2249;paper_bag;Location(2803, 145948);123000
525;paper_bag;Location(2803, 145948);120400
3973;paper_bag;Location(2803, 145948);126400
246;paper_bag;Location(2803, 145948);99000
287;paper_bag;Location(2803, 145948);109000
4465;paper_bag;Location(2803, 145948);97600
3374;paper_bag;Location(2803, 145948);103600
685;paper_bag;Location(2803, 145948);106400
45;paper_bag;Location(2803, 145948);119600
3563;paper_bag;Location(2803, 145948);105400
730;paper_bag;Location(2803, 145948);102600
3098;paper_bag;Location(2803, 145948);104400
3666;paper_bag;Location(2803, 145948);112000
3465;paper_bag;Location(2803, 145948);102800
1608;paper_bag;Location(2803, 145948);99600
1160;paper_bag;Location(2803, 145948);94000
4801;paper_bag;Location(2803, 145948);109800
4179;paper_bag;Location(2803, 145948);103200
3103;paper_bag;Location(2803, 145948);93200
454;paper_bag;Location(2803, 145948);99400
2263;paper_bag;Location(2803, 145948);102800
4906;paper_bag;Location(2803, 145948);91000
1864;paper_bag;Location(2803, 145948);75600
1025;paper_bag;Location(2803, 145948);91600
1294;paper_bag;Location(2803, 145948);89200
4346;paper_bag;Location(2803, 145948);70200
1161;paper_bag;Location(2803, 145948);93600
4974;paper_bag;Location(2803, 145948);99400
1819;paper_bag;Location(2803, 145948);97000
3383;paper_bag;Location(2803, 145948);72200
3722;paper_bag;Location(2803, 145948);90800
3386;paper_bag;Location(2803, 145948);84200
2785;paper_bag;Location(2803, 145948);98200
4209;paper_bag;Location(2803, 145948);86600
1731;paper_bag;Location(2803, 145948);86600
4224;paper_bag;Location(2803, 145948);51000
1505;paper_bag;Location(2803, 145948);85200
2531;paper_bag;Location(2803, 145948);71600
1374;paper_bag;Location(2803, 145948);82000
614;paper_bag;Location(2803, 145948);96800
3841;paper_bag;Location(2803, 145948);83000
1739;paper_bag;Location(2803, 145948);86600
849;paper_bag;Location(2803, 145948);92800
2231;paper_bag;Location(2803, 145948);72000
3539;paper_bag;Location(2803, 145948);63200
4434;paper_bag;Location(2803, 145948);70600
3139;paper_bag;Location(2803, 145948);34000
